CATEGORY,WELD_TYPE,THICKNESS_MM,STEEL_TYPE,SAMPLES,CURRENT_A,VOLTAGE_V,GAS_BAR,ROBOT_SPEED_CPM,DIRECTORY,SUBDIRS,SPLIT
Lack_of_Fusion,NON_FILLET,7,FE410,20,145,16.0,3.5,35,lack_of_fusion_12_12-07-22_butt,lack_of_fusion_12_12-07-22_butt/12-07-22-0208-07,TEST
Excessive_Penetration,NON_FILLET,3,FE410,20,155,21.0,3.5,30,excessive_penetration_weld_9_11-07-22_butt,excessive_penetration_weld_9_11-07-22_butt/11-07-22-0158-01,TEST
Lack_of_Fusion,NON_FILLET,7,FE410,20,135,17.0,4.0,30,lack_of_fusion_9_11-21-22_butt,lack_of_fusion_9_11-21-22_butt/11-21-22-0148-07,TEST
Lack_of_Fusion,NON_FILLET,7,FE410,20,135,16.0,4.0,30,lack_of_fusion_10_11-21-22_butt,lack_of_fusion_10_11-21-22_butt/11-21-22-0167-07,TEST
Excessive_Penetration,NON_FILLET,3,FE410,20,145,19.0,3.5,30,excessive_penetration_weld_10_11-07-22_Butt,excessive_penetration_weld_10_11-07-22_Butt/11-07-22-0174-01,TEST
Overlap,FILLET,7,FE410,20,255,18.0,2.0,30,overlap_7_03-22-23_Fe410,overlap_7_03-22-23_Fe410/03-22-23-0137-06,TEST
Warping,NON_FILLET,7,BSK46,20,170,22.0,3.5,30,warping_weld_15_12_25_22_butt_joint_BSK46,warping_weld_15_12_25_22_butt_joint_BSK46/12-25-22-0275-10,TEST
Warping,NON_FILLET,7,BSK46,20,170,22.0,3.5,30,warping_weld_15_12_25_22_butt_joint_BSK46,warping_weld_15_12_25_22_butt_joint_BSK46/12-25-22-0270-10,TEST
Overlap,FILLET,7,FE410,20,255,18.0,2.0,30,overlap_7_03-22-23_Fe410,overlap_7_03-22-23_Fe410/03-22-23-0133-06,TEST
Porosity_w_Excessive_Penetration,FILLET,3,FE410,20,170,22.0,0.0,30,porosity_w_ep_5_02-26-23_Fe410,porosity_w_ep_5_02-26-23_Fe410/02-26-23-0083-04,TEST
Overlap,FILLET,7,FE410,19,240,18.0,2.0,30,overlap_2_03-22-23_Fe410,overlap_2_03-22-23_Fe410/03-22-23-0038-06,TEST
Excessive_Penetration,FILLET,3,FE410,20,150,19.0,3.4,25,excessive_penetration_7_02-23-23_Fe410,excessive_penetration_7_02-23-23_Fe410/02-23-23-0123-01,TEST
Undercut,FILLET,7,FE410,20,310,19.0,3.2,30,undercut_5_03-15-23_Fe410,undercut_5_03-15-23_Fe410/03-15-23-0091-05,TEST
Porosity_w_Excessive_Penetration,FILLET,3,FE410,20,155,20.5,0.0,30,porosity_w_ep_2_02-24-23_Fe410,porosity_w_ep_2_02-24-23_Fe410/02-24-23-0039-04,TEST
Porosity,NON_FILLET,7,FE410,20,160,22.0,0.0,30,porosity_weld_13_11-26-22_plane_plate,porosity_weld_13_11-26-22_plane_plate/11-26-22-0229-03,TEST
Overlap,FILLET,7,FE410,19,235,18.0,2.0,30,overlap_3_03-22-23_Fe410,overlap_3_03-22-23_Fe410/03-22-23-0044-06,TEST
Good,NON_FILLET,7,BSK46,17,170,23.0,3.5,30,good_weld_30_12-21-22_plane_plate_BSK46,good_weld_30_12-21-22_plane_plate_BSK46/12-21-22-0479-00,TEST
Excessive_Penetration,NON_FILLET,3,FE410,20,145,19.0,3.5,30,excessive_penetration_weld_10_11-07-22_Butt,excessive_penetration_weld_10_11-07-22_Butt/11-07-22-0173-01,TEST
Burnthrough,NON_FILLET,3,FE410,20,165,22.0,3.5,30,burnthrough_weld_8_12-04-22_butt_joint,burnthrough_weld_8_12-04-22_butt_joint/12-04-22-0125-02,TEST
Porosity_w_Excessive_Penetration,FILLET,3,BSK46,20,180,18.0,0.0,30,porosity_w_ep_1_03-19-23_BSK46,porosity_w_ep_1_03-19-23_BSK46/03-19-23-0016-04,TEST
Warping,NON_FILLET,7,FE410,10,160,22.0,4.0,30,warping_weld_5_1_11_27_22_butt_joint,warping_weld_5_1_11_27_22_butt_joint/11-27-22-0079-10,TEST
Burnthrough,NON_FILLET,3,FE410,20,175,23.0,4.0,30,burnthrough_weld_5_10-16-22_Butt_Joint,burnthrough_weld_5_10-16-22_Butt_Joint/10-16-22-0076-02,TEST
Spatter,NON_FILLET,7,FE410,20,170,13.0,3.0,35,spatter_weld_3_09-23-22_plane_plate,spatter_weld_3_09-23-22_plane_plate/09-23-22-0034-09,TEST
Porosity_w_Excessive_Penetration,NON_FILLET,3,FE410,20,120,20.0,4.0,25,porosity_w-excessive_penetration_7_10_30_22_butt_joint,porosity_w-excessive_penetration_7_10_30_22_butt_joint/10-30-22-0101-04,TEST
Warping,NON_FILLET,7,FE410,20,160,23.0,4.0,30,warping_weld_4_11_09_22_butt_joint,warping_weld_4_11_09_22_butt_joint/11-09-22-0049-10,TEST
Excessive_Penetration,NON_FILLET,3,BSK46,20,160,21.0,3.5,30,excessive_penetration_weld_16_12-23-22_butt_BSK46,excessive_penetration_weld_16_12-23-22_butt_BSK46/12-23-22-0291-01,TEST
Excessive_Penetration,NON_FILLET,3,FE410,20,175,18.0,3.5,30,excessive_penetration_weld_12_11-27-22_butt,excessive_penetration_weld_12_11-27-22_butt/11-27-22-0201-01,TEST
Porosity_w_Excessive_Penetration,FILLET,3,FE410,20,165,21.0,0.0,30,porosity_w_ep_4_02-24-23_Fe410,porosity_w_ep_4_02-24-23_Fe410/02-24-23-0080-04,TEST
Excessive_Penetration,NON_FILLET,3,FE410,20,145,19.0,3.5,30,excessive_penetration_weld_10_11-07-22_Butt,excessive_penetration_weld_10_11-07-22_Butt/11-07-22-0179-01,TEST
Burnthrough,NON_FILLET,3,FE410,20,165,20.0,4.0,30,burnthrough_weld_12_12-14-22_butt_joint,burnthrough_weld_12_12-14-22_butt_joint/12-14-22-0218-02,TEST
Excessive_Penetration,NON_FILLET,3,FE410,20,140,19.0,3.0,30,excessive_penetration_weld_3_10-02-22_butt,excessive_penetration_weld_3_10-02-22_butt/10-02-22-0035-01,TEST
Spatter,NON_FILLET,7,FE410,20,165,14.0,3.5,35,spatter_weld_11_12-06-22_plane_plate,spatter_weld_11_12-06-22_plane_plate/12-06-22-0191-09,TEST
Good,NON_FILLET,7,BSK46,20,150,18.0,3.6,30,good_weld_33_12-25-22_butt_BSK46,good_weld_33_12-25-22_butt_BSK46/12-25-22-0538-00,TEST
Spatter,NON_FILLET,7,FE410,20,165,14.0,3.5,35,spatter_weld_11_12-06-22_plane_plate,spatter_weld_11_12-06-22_plane_plate/12-06-22-0190-09,TEST
Excessive_Penetration,FILLET,3,FE410,20,155,18.0,3.2,25,excessive_penetration_3_02-19-23_Fe410,excessive_penetration_3_02-19-23_Fe410/02-19-23-0055-01,TEST
Porosity,NON_FILLET,7,FE410,20,140,19.0,0.0,30,porosity_weld_15_11-26-22_plane_plate,porosity_weld_15_11-26-22_plane_plate/11-27-22-0270-03,TEST
Overlap,FILLET,7,FE410,19,235,18.0,2.0,30,overlap_3_03-22-23_Fe410,overlap_3_03-22-23_Fe410/03-22-23-0048-06,TEST
Burnthrough,NON_FILLET,3,FE410,20,165,21.0,3.5,30,burnthrough_weld_9_12-04-22_butt_joint,burnthrough_weld_9_12-04-22_butt_joint/12-04-22-0145-02,TEST
Good,NON_FILLET,7,BSK46,20,165,21.0,3.6,30,good_weld_32_12-24-22_butt_BSK46,good_weld_32_12-24-22_butt_BSK46/12-24-22-0520-00,TEST
Warping,NON_FILLET,7,FE410,10,160,22.0,4.0,30,warping_weld_5_11_09_22_butt_joint,warping_weld_5_11_09_22_butt_joint/11-09-22-0063-10,TEST
Warping,NON_FILLET,7,BSK46,20,170,22.0,3.5,30,warping_weld_15_12_25_22_butt_joint_BSK46,warping_weld_15_12_25_22_butt_joint_BSK46/12-25-22-0280-10,TEST
Burnthrough,NON_FILLET,3,FE410,20,165,23.0,3.5,30,burnthrough_weld_10_12-04-22_butt_joint,burnthrough_weld_10_12-04-22_butt_joint/12-04-22-0163-02,TEST
Lack_of_Fusion,NON_FILLET,7,BSK46,20,150,17.0,3.5,30,lack_of_fusion_16_12-25-22_butt_BSK46,lack_of_fusion_16_12-25-22_butt_BSK46/12-25-22-0291-07,TEST
Porosity,NON_FILLET,7,FE410,20,160,22.0,0.0,30,porosity_weld_13_11-26-22_plane_plate,porosity_weld_13_11-26-22_plane_plate/11-26-22-0227-03,TEST
Overlap,FILLET,7,FE410,19,240,18.0,2.0,30,overlap_2_03-22-23_Fe410,overlap_2_03-22-23_Fe410/03-22-23-0032-06,TEST
Crater_Cracks,FILLET,7,FE410,20,295,19.5,2.0,25,crater_cracks_5_03-20-23_Fe410,crater_cracks_5_03-20-23_Fe410/03-20-23-0096-11,TEST
Burnthrough,NON_FILLET,3,FE410,19,170,22.0,4.0,30,burnthrough_weld_2_10-11-22_Butt_Joint,burnthrough_weld_2_10-11-22_Butt_Joint/10-11-22-0017-02,TEST
Spatter,NON_FILLET,7,FE410,20,160,14.0,3.0,35,spatter_weld_4_09-23-22_plane_plate,spatter_weld_4_09-23-22_plane_plate/09-23-22-0054-09,TEST
Porosity,NON_FILLET,7,FE410,20,140,19.0,0.0,30,porosity_weld_15_11-26-22_plane_plate,porosity_weld_15_11-26-22_plane_plate/11-27-22-0268-03,TEST
Overlap,FILLET,7,FE410,20,245,18.0,2.0,30,overlap_5_03-22-23_Fe410,overlap_5_03-22-23_Fe410/03-22-23-0089-06,TEST
Crater_Cracks,FILLET,7,BSK46,20,290,19.5,2.2,25,crater_cracks_1_03-21-23_BSK46,crater_cracks_1_03-21-23_BSK46/03-21-23-0018-11,TEST
Excessive_Penetration,NON_FILLET,3,FE410,20,180,19.0,3.5,30,excessive_penetration_weld_13_11-27-22_butt,excessive_penetration_weld_13_11-27-22_butt/11-27-22-0223-01,TEST
Undercut,FILLET,7,FE410,20,310,19.0,3.2,30,undercut_5_03-15-23_Fe410,undercut_5_03-15-23_Fe410/03-15-23-0094-05,TEST
Burnthrough,NON_FILLET,3,FE410,20,165,21.0,3.5,30,burnthrough_weld_9_12-04-22_butt_joint,burnthrough_weld_9_12-04-22_butt_joint/12-04-22-0156-02,TEST
Burnthrough,NON_FILLET,3,BSK46,20,170,22.0,3.5,30,burnthrough_weld_16_12-28-22_butt_joint_BSK46,burnthrough_weld_16_12-28-22_butt_joint_BSK46/12-28-22-0295-02,TEST
Spatter,NON_FILLET,7,FE410,20,165,13.5,3.5,35,spatter_weld_13_12-06-22_plane_plate,spatter_weld_13_12-06-22_plane_plate/12-06-22-0239-09,TEST
Crater_Cracks,FILLET,7,BSK46,20,290,19.5,2.2,25,crater_cracks_1_03-21-23_BSK46,crater_cracks_1_03-21-23_BSK46/03-21-23-0007-11,TEST
Burnthrough,NON_FILLET,3,FE410,20,170,23.0,4.0,30,burnthrough_weld_4_10-15-22_Butt_Joint,burnthrough_weld_4_10-15-22_Butt_Joint/10-15-22-0053-02,TEST
Burnthrough,NON_FILLET,3,FE410,20,165,24.0,3.5,30,burnthrough_weld_11_12-06-22_butt_joint,burnthrough_weld_11_12-06-22_butt_joint/12-06-22-0192-02,TEST
Excessive_Penetration,NON_FILLET,3,BSK46,20,160,22.0,3.5,30,excessive_penetration_weld_15_12-23-22_butt_BSK46,excessive_penetration_weld_15_12-23-22_butt_BSK46/12-23-22-0266-01,TEST
Excessive_Penetration,NON_FILLET,3,FE410,20,155,19.0,3.5,30,excessive_penetration_weld_8_11-07-22_butt,excessive_penetration_weld_8_11-07-22_butt/11-07-22-0137-01,TEST
Excessive_Penetration,FILLET,3,BSK46,20,180,18.0,3.2,30,excessive_penetration_1_03-19-23_BSK46,excessive_penetration_1_03-19-23_BSK46/03-19-23-0007-01,TEST
Porosity,NON_FILLET,7,FE410,20,150,20.0,0.0,30,porosity_weld_10_10-30-22_plane_plate,porosity_weld_10_10-30-22_plane_plate/10-30-22-0174-03,TEST
Burnthrough,NON_FILLET,3,FE410,20,150,20.0,4.5,30,burnthrough_weld_1_09_09_2022_butt_joint,burnthrough_weld_1_09_09_2022_butt_joint/09-09-22-0005-02,TEST
Burnthrough,NON_FILLET,3,FE410,20,175,20.0,3.6,30,burnthrough_weld_14_12-14-22_butt_joint,burnthrough_weld_14_12-14-22_butt_joint/12-14-22-0246-02,TEST
Excessive_Penetration,FILLET,3,FE410,20,150,17.0,3.4,25,excessive_penetration_6_02-23-23_Fe410,excessive_penetration_6_02-23-23_Fe410/02-23-23-0108-01,TEST
Porosity,NON_FILLET,7,FE410,20,170,22.0,0.0,30,porosity_weld_4_09-19-2022_plane_plate,porosity_weld_4_09-19-2022_plane_plate/09-19-22-0045-03,TEST
Overlap,FILLET,7,FE410,20,245,18.0,2.0,30,overlap_5_03-22-23_Fe410,overlap_5_03-22-23_Fe410/03-22-23-0085-06,TEST
Excessive_Penetration,NON_FILLET,3,FE410,20,170,18.0,3.5,30,excessive_penetration_weld_11_11-27-22_butt,excessive_penetration_weld_11_11-27-22_butt/11-27-22-0193-01,TEST
Warping,NON_FILLET,7,FE410,20,170,23.0,4.0,30,warping_weld_2_11_09_22_butt_joint,warping_weld_2_11_09_22_butt_joint/11-09-22-0016-10,TEST
Warping,NON_FILLET,7,FE410,20,165,19.0,3.6,30,warping_weld_10_12_08_22_butt_joint,warping_weld_10_12_08_22_butt_joint/12-08-22-0161-10,TEST
Overlap,FILLET,7,FE410,19,250,18.0,2.0,30,overlap_6_03-22-23_Fe410,overlap_6_03-22-23_Fe410/03-22-23-0114-06,TEST
Porosity_w_Excessive_Penetration,FILLET,3,FE410,20,170,22.0,0.0,30,porosity_w_ep_5_02-26-23_Fe410,porosity_w_ep_5_02-26-23_Fe410/02-26-23-0094-04,TEST
Burnthrough,NON_FILLET,3,FE410,20,165,23.0,3.5,30,burnthrough_weld_10_12-04-22_butt_joint,burnthrough_weld_10_12-04-22_butt_joint/12-04-22-0162-02,TEST
Crater_Cracks,FILLET,7,FE410,20,295,19.0,2.0,25,crater_cracks_4_03-20-23_Fe410,crater_cracks_4_03-20-23_Fe410/03-20-23-0070-11,TEST
Spatter,NON_FILLET,7,FE410,20,170,13.0,3.0,35,spatter_weld_3_09-23-22_plane_plate,spatter_weld_3_09-23-22_plane_plate/09-23-22-0036-09,TEST
Porosity_w_Excessive_Penetration,NON_FILLET,3,FE410,20,110,21.0,4.0,23,porosity_w-excessive_penetration_10_11_01_22_butt_joint,porosity_w-excessive_penetration_10_11_01_22_butt_joint/11-01-22-0163-04,TEST
Porosity_w_Excessive_Penetration,NON_FILLET,3,BSK46,19,160,23.0,0.0,30,porosity_w-excessive_penetration_16_12_22_22_butt_joint_BSK46,porosity_w-excessive_penetration_16_12_22_22_butt_joint_BSK46/12-23-22-0289-04,TEST
Spatter,NON_FILLET,7,FE410,20,170,15.0,3.5,30,spatter_weld_9_11-15-22_plane_plate,spatter_weld_9_11-15-22_plane_plate/11-15-22-0155-09,TEST
Burnthrough,NON_FILLET,3,FE410,20,175,23.0,4.0,30,burnthrough_weld_5_10-16-22_Butt_Joint,burnthrough_weld_5_10-16-22_Butt_Joint/10-16-22-0079-02,TEST
Excessive_Penetration,NON_FILLET,3,FE410,20,175,18.0,3.5,30,excessive_penetration_weld_12_11-27-22_butt,excessive_penetration_weld_12_11-27-22_butt/11-27-22-0209-01,TEST
Spatter,NON_FILLET,7,FE410,20,165,13.5,3.5,35,spatter_weld_13_12-06-22_plane_plate,spatter_weld_13_12-06-22_plane_plate/12-06-22-0229-09,TEST
Undercut,FILLET,7,FE410,20,300,19.0,3.2,30,undercut_4_03-15-23_Fe410,undercut_4_03-15-23_Fe410/03-15-23-0072-05,TEST
Warping,NON_FILLET,7,FE410,10,160,22.0,4.0,30,warping_weld_5_1_11_27_22_butt_joint,warping_weld_5_1_11_27_22_butt_joint/11-27-22-0075-10,TEST
Excessive_Penetration,NON_FILLET,3,FE410,20,155,19.0,3.5,30,excessive_penetration_weld_8_11-07-22_butt,excessive_penetration_weld_8_11-07-22_butt/11-07-22-0127-01,TEST
Porosity_w_Excessive_Penetration,NON_FILLET,3,FE410,20,110,20.0,4.0,24,porosity_w-excessive_penetration_6_10_30_22_butt_joint,porosity_w-excessive_penetration_6_10_30_22_butt_joint/10-30-22-0082-04,TEST
Porosity_w_Excessive_Penetration,NON_FILLET,3,FE410,20,140,19.0,3.0,30,porosity_w-excessive_penetration_3_10_06_2022_butt_joint,porosity_w-excessive_penetration_3_10_06_2022_butt_joint/10-06-22-0038-04,TEST
Porosity_w_Excessive_Penetration,NON_FILLET,3,FE410,20,150,19.0,3.0,30,porosity_w-excessive_penetration_5_10_07_2022_butt_joint,porosity_w-excessive_penetration_5_10_07_2022_butt_joint/10-07-22-0079-04,TEST
Warping,NON_FILLET,7,FE410,20,165,19.0,3.6,30,warping_weld_10_12_08_22_butt_joint,warping_weld_10_12_08_22_butt_joint/12-08-22-0163-10,TEST
Porosity_w_Excessive_Penetration,NON_FILLET,3,FE410,20,140,19.0,3.0,30,porosity_w-excessive_penetration_3_10_06_2022_butt_joint,porosity_w-excessive_penetration_3_10_06_2022_butt_joint/10-06-22-0030-04,TEST
Porosity_w_Excessive_Penetration,FILLET,3,FE410,20,155,19.0,0.0,30,porosity_w_ep_1_02-24-23_Fe410,porosity_w_ep_1_02-24-23_Fe410/02-23-23-0002-04,TEST
Excessive_Penetration,FILLET,3,FE410,20,145,17.0,3.2,25,excessive_penetration_5_02-23-23_Fe410,excessive_penetration_5_02-23-23_Fe410/02-23-23-0091-01,TEST
Excessive_Penetration,NON_FILLET,3,FE410,20,145,19.0,3.5,30,excessive_penetration_weld_10_11-07-22_Butt,excessive_penetration_weld_10_11-07-22_Butt/11-07-22-0161-01,TEST
Overlap,FILLET,7,FE410,20,245,18.0,2.0,30,overlap_5_03-22-23_Fe410,overlap_5_03-22-23_Fe410/03-22-23-0087-06,TEST
Excessive_Penetration,NON_FILLET,3,FE410,20,140,20.0,3.0,30,excessive_penetration_weld_4_10-02-22_butt,excessive_penetration_weld_4_10-02-22_butt/10-02-22-0044-01,TEST
Burnthrough,NON_FILLET,3,FE410,20,175,21.0,3.5,30,burnthrough_weld_7_12-04-22_butt_joint,burnthrough_weld_7_12-04-22_butt_joint/12-04-22-0120-02,TEST
Lack_of_Fusion,NON_FILLET,7,FE410,20,130,16.0,4.0,30,lack_of_fusion_4_10-16-22_butt,lack_of_fusion_4_10-16-22_butt/10-16-22-0044-07,TEST
Porosity_w_Excessive_Penetration,NON_FILLET,3,FE410,20,175,23.0,0.0,25,porosity_w-excessive_penetration_14_11_30_22_butt_joint,porosity_w-excessive_penetration_14_11_30_22_butt_joint/11-30-22-0244-04,TEST
Porosity,NON_FILLET,7,FE410,20,150,22.0,0.0,30,porosity_weld_2_09-19-2022_plane_plate,porosity_weld_2_09-19-2022_plane_plate/09-19-22-0007-03,TEST
Undercut,FILLET,7,FE410,20,300,18.5,3.2,30,undercut_3_03-15-23_Fe410,undercut_3_03-15-23_Fe410/03-15-23-0054-05,TEST
Excessive_Penetration,FILLET,3,FE410,19,145,18.0,3.2,25,excessive_penetration_2_02-19-23_Fe410,excessive_penetration_2_02-19-23_Fe410/02-19-23-0029-01,TEST
Porosity_w_Excessive_Penetration,NON_FILLET,3,BSK46,20,160,22.0,0.0,30,porosity_w-excessive_penetration_15_12_22_22_butt_joint_BSK46,porosity_w-excessive_penetration_15_12_22_22_butt_joint_BSK46/12-22-22-0262-04,TEST
Excessive_Convexity,FILLET,7,FE410,20,295,17.0,3.2,25,excessive_convexity_5_03-06-23_Fe410,excessive_convexity_5_03-06-23_Fe410/03-06-23-0097-08,TEST
Spatter,NON_FILLET,7,FE410,20,150,16.0,3.5,30,spatter_weld_7_11-14-22_plane_plate,spatter_weld_7_11-14-22_plane_plate/11-14-22-0105-09,TEST
Excessive_Penetration,FILLET,3,BSK46,20,180,18.0,3.2,30,excessive_penetration_1_03-19-23_BSK46,excessive_penetration_1_03-19-23_BSK46/03-19-23-0001-01,TEST
Porosity,NON_FILLET,7,FE410,20,180,24.0,0.0,30,porosity_weld_1_09-16-2022_plane_plate_corrected,porosity_weld_1_09-16-2022_plane_plate_corrected/09-16-22-0016-03,TEST
Burnthrough,NON_FILLET,3,FE410,20,150,20.0,4.5,30,burnthrough_weld_1_09_09_2022_butt_joint,burnthrough_weld_1_09_09_2022_butt_joint/09-12-22-0006-02,TEST
Undercut,FILLET,7,BSK46,16,280,18.0,3.2,35,undercut_1_03-20-23_BSK46,undercut_1_03-20-23_BSK46/03-20-23-0011-05,TEST
Burnthrough,NON_FILLET,3,BSK46,20,170,22.0,3.5,30,burnthrough_weld_16_12-28-22_butt_joint_BSK46,burnthrough_weld_16_12-28-22_butt_joint_BSK46/12-28-22-0288-02,TEST
Good,NON_FILLET,7,BSK46,20,150,18.0,3.6,30,good_weld_33_12-25-22_butt_BSK46,good_weld_33_12-25-22_butt_BSK46/12-25-22-0535-00,TEST
Spatter,NON_FILLET,7,FE410,20,150,16.0,3.0,30,spatter_weld_1_08_27_2022_plane_plate_corrected,spatter_weld_1_08_27_2022_plane_plate_corrected/08-30-22-0001-09,TEST
Warping,NON_FILLET,7,FE410,20,170,23.0,4.0,30,warping_weld_2_11_09_22_butt_joint,warping_weld_2_11_09_22_butt_joint/11-09-22-0019-10,TEST
Porosity_w_Excessive_Penetration,FILLET,3,FE410,20,170,22.5,0.0,30,porosity_w_ep_6_02-26-23_Fe410,porosity_w_ep_6_02-26-23_Fe410/02-26-23-0107-04,TEST
Porosity,NON_FILLET,7,FE410,20,160,21.0,0.0,30,porosity_weld_12_11-25-22_plane_plate,porosity_weld_12_11-25-22_plane_plate/11-25-22-0211-03,TEST
Spatter,NON_FILLET,7,FE410,20,170,14.0,3.0,35,spatter_weld_2_09-23-22_plane_plate,spatter_weld_2_09-23-22_plane_plate/09-23-22-0018-09,TEST
Porosity_w_Excessive_Penetration,NON_FILLET,3,FE410,20,140,19.0,3.0,30,porosity_w-excessive_penetration_3_10_06_2022_butt_joint,porosity_w-excessive_penetration_3_10_06_2022_butt_joint/10-06-22-0036-04,TEST
Excessive_Penetration,NON_FILLET,3,FE410,20,150,21.0,3.5,30,excessive_penetration_weld_6_11-07-22_Butt,excessive_penetration_weld_6_11-07-22_Butt/11-07-22-0094-01,TEST
Spatter,NON_FILLET,7,FE410,20,165,14.0,3.5,35,spatter_weld_11_12-06-22_plane_plate,spatter_weld_11_12-06-22_plane_plate/12-06-22-0196-09,TEST
Warping,NON_FILLET,7,FE410,20,170,20.0,4.0,30,warping_weld_8_11_27_22_butt_joint,warping_weld_8_11_27_22_butt_joint/11-27-22-0127-10,TEST
Warping,NON_FILLET,7,FE410,20,170,22.0,4.0,30,warping_weld_3_11_09_22_butt_joint,warping_weld_3_11_09_22_butt_joint/11-09-22-0029-10,TEST
Porosity_w_Excessive_Penetration,FILLET,3,FE410,20,160,21.0,0.0,30,porosity_w_ep_3_02-24-23_Fe410,porosity_w_ep_3_02-24-23_Fe410/02-24-23-0049-04,TEST
Spatter,NON_FILLET,7,FE410,20,150,16.0,3.5,30,spatter_weld_7_11-14-22_plane_plate,spatter_weld_7_11-14-22_plane_plate/11-14-22-0120-09,TEST
Porosity,NON_FILLET,7,FE410,20,170,21.0,0.0,30,porosity_weld_8_10-27-22_plane_plate,porosity_weld_8_10-27-22_plane_plate/10-27-22-0138-03,TEST
Lack_of_Fusion,NON_FILLET,7,FE410,20,135,15.0,3.5,35,lack_of_fusion_14_12-08-22_butt,lack_of_fusion_14_12-08-22_butt/12-08-22-0259-07,TEST
Porosity_w_Excessive_Penetration,NON_FILLET,3,FE410,20,180,22.0,0.0,25,porosity_w-excessive_penetration_12_11_30_22_butt_joint,porosity_w-excessive_penetration_12_11_30_22_butt_joint/11-30-22-0201-04,TEST
Burnthrough,NON_FILLET,3,FE410,20,175,20.0,3.6,30,burnthrough_weld_14_12-14-22_butt_joint,burnthrough_weld_14_12-14-22_butt_joint/12-14-22-0255-02,TEST
Excessive_Penetration,FILLET,3,FE410,20,150,19.0,3.4,25,excessive_penetration_7_02-23-23_Fe410,excessive_penetration_7_02-23-23_Fe410/02-23-23-0130-01,TEST
Porosity_w_Excessive_Penetration,NON_FILLET,3,FE410,20,180,22.0,0.0,25,porosity_w-excessive_penetration_12_11_30_22_butt_joint,porosity_w-excessive_penetration_12_11_30_22_butt_joint/11-30-22-0219-04,TEST
Porosity_w_Excessive_Penetration,NON_FILLET,3,FE410,19,150,20.0,3.0,30,porosity_w-excessive_penetration_2_10_04_2022_butt_joint,porosity_w-excessive_penetration_2_10_04_2022_butt_joint/10-04-22-0011-04,TEST
Good,NON_FILLET,7,BSK46,20,150,18.0,3.6,30,good_weld_33_12-25-22_butt_BSK46,good_weld_33_12-25-22_butt_BSK46/12-25-22-0523-00,TEST
Excessive_Penetration,NON_FILLET,3,FE410,20,150,20.0,3.0,30,excessive_penetration_weld_2_10-02-22_butt,excessive_penetration_weld_2_10-02-22_butt/10-02-22-0002-01,TEST
Porosity,NON_FILLET,7,BSK46,20,160,22.0,0.0,30,porosity_weld_17_12-22-22_plane_plate_BSK46,porosity_weld_17_12-22-22_plane_plate_BSK46/12-22-22-0302-03,TEST
Porosity,NON_FILLET,7,FE410,20,180,24.0,0.0,30,porosity_weld_1_09-16-2022_plane_plate_corrected,porosity_weld_1_09-16-2022_plane_plate_corrected/09-16-22-0018-03,TEST
Good,NON_FILLET,7,BSK46,20,165,21.0,3.6,30,good_weld_32_12-24-22_butt_BSK46,good_weld_32_12-24-22_butt_BSK46/12-24-22-0518-00,TEST
Porosity_w_Excessive_Penetration,NON_FILLET,3,FE410,20,100,21.0,3.0,24,porosity_w-excessive_penetration_9_10_30_22_butt_joint,porosity_w-excessive_penetration_9_10_30_22_butt_joint/10-30-22-0160-04,TEST
Porosity_w_Excessive_Penetration,NON_FILLET,3,FE410,20,110,21.0,4.0,23,porosity_w-excessive_penetration_10_11_01_22_butt_joint,porosity_w-excessive_penetration_10_11_01_22_butt_joint/11-01-22-0176-04,TEST
Crater_Cracks,FILLET,7,FE410,20,295,19.0,2.0,25,crater_cracks_4_03-20-23_Fe410,crater_cracks_4_03-20-23_Fe410/03-20-23-0061-11,TEST
Lack_of_Fusion,NON_FILLET,7,FE410,20,135,15.5,3.5,35,lack_of_fusion_11_12-07-22_butt,lack_of_fusion_11_12-07-22_butt/12-07-22-0182-07,TEST
Excessive_Convexity,FILLET,7,FE410,20,290,18.0,3.2,25,excessive_convexity_1_03-04-23_Fe410,excessive_convexity_1_03-04-23_Fe410/03-04-23-0011-08,TEST
Porosity_w_Excessive_Penetration,NON_FILLET,3,FE410,19,175,22.0,0.0,25,porosity_w-excessive_penetration_13_11_30_22_butt_joint,porosity_w-excessive_penetration_13_11_30_22_butt_joint/11-30-22-0234-04,TEST
Undercut,FILLET,7,FE410,20,310,20.0,3.2,30,undercut_6_03-15-23_Fe410,undercut_6_03-15-23_Fe410/03-15-23-0108-05,TEST
Spatter,NON_FILLET,7,FE410,20,160,13.0,3.0,35,spatter_weld_5_09-23-22_plane_plate,spatter_weld_5_09-23-22_plane_plate/09-23-22-0064-09,TEST
Spatter,NON_FILLET,7,FE410,20,150,16.0,3.0,30,spatter_weld_1_08_27_2022_plane_plate_corrected,spatter_weld_1_08_27_2022_plane_plate_corrected/08-30-22-0007-09,TEST
Good,NON_FILLET,7,BSK46,20,160,22.0,3.5,30,good_weld_31_12-22-22_plane_plate_BSK46,good_weld_31_12-22-22_plane_plate_BSK46/12-22-22-0499-00,TEST
Porosity_w_Excessive_Penetration,FILLET,3,FE410,20,155,19.0,0.0,30,porosity_w_ep_1_02-24-23_Fe410,porosity_w_ep_1_02-24-23_Fe410/02-24-23-0010-04,TEST
